Brand_Name,Material_Type,Carbon_Footprint_MT
Brand_3831,Recycled Polyester,135.41
Brand_3832,Tencel,135.23
Brand_3833,Recycled Polyester,90.03
Brand_3834,Vegan Leather,84.22
Brand_3835,Vegan Leather,59.51
Brand_3836,Vegan Leather,113.22
Brand_3837,Recycled Polyester,247.73
Brand_3838,Vegan Leather,305.09
Brand_3839,Organic Cotton,356.42
Brand_3840,Vegan Leather,60.84
Brand_3841,Bamboo Fabric,82.3
Brand_3842,Hemp,332
Brand_3843,Recycled Polyester,449.37
Brand_3844,Bamboo Fabric,243.95
Brand_3845,Bamboo Fabric,61.23
Brand_3846,Organic Cotton,373.19
Brand_3847,Recycled Polyester,42.13
Brand_3848,Tencel,160.41
Brand_3849,Bamboo Fabric,494.54
Brand_3850,Organic Cotton,177.53
Brand_3851,Hemp,405.35
Brand_3852,Vegan Leather,214.01
Brand_3853,Hemp,407.83
Brand_3854,Bamboo Fabric,179.75
Brand_3855,Vegan Leather,96.99
Brand_3856,Vegan Leather,336.05
Brand_3857,Tencel,474.03
Brand_3858,Hemp,26.19
Brand_3859,Recycled Polyester,461.48
Brand_3860,Organic Cotton,126.99
Brand_3861,Hemp,318.06
Brand_3862,Tencel,66.03
Brand_3863,Hemp,89.68
Brand_3864,Hemp,467.38
Brand_3865,Tencel,6.61
Brand_3866,Organic Cotton,277.08
Brand_3867,Hemp,232.5
Brand_3868,Vegan Leather,379.25
Brand_3869,Bamboo Fabric,435.22
Brand_3870,Organic Cotton,495.91
Brand_3871,Recycled Polyester,361.02
Brand_3872,Tencel,364.87
Brand_3873,Vegan Leather,275.82
Brand_3874,Vegan Leather,470.75
Brand_3875,Hemp,447.04
Brand_3876,Vegan Leather,394.18
Brand_3877,Recycled Polyester,37
Brand_3878,Tencel,36.28
Brand_3879,Hemp,161.04
Brand_3880,Hemp,437.38
Brand_3881,Recycled Polyester,175.22
Brand_3882,Bamboo Fabric,416.26
Brand_3883,Hemp,84.04
Brand_3884,Vegan Leather,466.41
Brand_3885,Recycled Polyester,332.37
Brand_3886,Vegan Leather,243.86
Brand_3887,Bamboo Fabric,213.31
Brand_3888,Bamboo Fabric,177.02
Brand_3889,Tencel,294.42
Brand_3890,Tencel,235.46
Brand_3891,Tencel,222.08
Brand_3892,Recycled Polyester,464.58
Brand_3893,Hemp,311.16
Brand_3894,Hemp,84.21
Brand_3895,Tencel,268.06
Brand_3896,Recycled Polyester,26.23
Brand_3897,Hemp,15.18
Brand_3898,Recycled Polyester,458.08
Brand_3899,Tencel,26.31
Brand_3900,Vegan Leather,127.92
Brand_3901,Recycled Polyester,101.35
Brand_3902,Recycled Polyester,45.41
Brand_3903,Recycled Polyester,163.73
Brand_3904,Organic Cotton,323.05
Brand_3905,Recycled Polyester,118.39
Brand_3906,Vegan Leather,5.46
Brand_3907,Recycled Polyester,198.55
Brand_3908,Recycled Polyester,471.41
Brand_3909,Recycled Polyester,439.74
Brand_3910,Hemp,96.62
Brand_3911,Hemp,14.35
Brand_3912,Bamboo Fabric,122.32
Brand_3913,Bamboo Fabric,73.86
Brand_3914,Recycled Polyester,212.79
Brand_3915,Hemp,248.54
Brand_3916,Organic Cotton,105.34
Brand_3917,Hemp,161.25
Brand_3918,Vegan Leather,361.95
Brand_3919,Bamboo Fabric,59.1
Brand_3920,Tencel,467.56
Brand_3921,Organic Cotton,408.21
Brand_3922,Organic Cotton,66.79
Brand_3923,Bamboo Fabric,173.68
Brand_3924,Vegan Leather,478.87
Brand_3925,Bamboo Fabric,80.11
Brand_3926,Hemp,177.23
Brand_3927,Vegan Leather,60.79
Brand_3928,Tencel,456.4
Brand_3929,Bamboo Fabric,447.21
Brand_3930,Bamboo Fabric,355.28
Brand_3931,Tencel,282.09
Brand_3932,Bamboo Fabric,446.75
Brand_3933,Recycled Polyester,95.79
Brand_3934,Tencel,61.73
Brand_3935,Hemp,59.21
Brand_3936,Tencel,62.26
Brand_3937,Vegan Leather,298.41
Brand_3938,Tencel,170.03
Brand_3939,Tencel,116.17
Brand_3940,Vegan Leather,205.19
Brand_3941,Organic Cotton,335.09
Brand_3942,Recycled Polyester,352.06
Brand_3943,Tencel,298.51
Brand_3944,Organic Cotton,263.76
Brand_3945,Hemp,66.38
Brand_3946,Bamboo Fabric,478.46
Brand_3947,Hemp,142.27
Brand_3948,Hemp,169.59
Brand_3949,Hemp,227.29
Brand_3950,Organic Cotton,45.18
Brand_3951,Organic Cotton,158.34
Brand_3952,Vegan Leather,157.83
Brand_3953,Recycled Polyester,302.5
Brand_3954,Hemp,133.14
Brand_3955,Bamboo Fabric,454.8
Brand_3956,Tencel,330.82
Brand_3957,Tencel,250.1
Brand_3958,Tencel,76.41
Brand_3959,Vegan Leather,425.64
Brand_3960,Recycled Polyester,38.15
Brand_3961,Tencel,48.87
Brand_3962,Bamboo Fabric,456.7
Brand_3963,Tencel,399.66
Brand_3964,Recycled Polyester,36.3
Brand_3965,Bamboo Fabric,493.81
Brand_3966,Vegan Leather,494.51
Brand_3967,Bamboo Fabric,330.09
Brand_3968,Bamboo Fabric,257.09
Brand_3969,Bamboo Fabric,491.21
Brand_3970,Vegan Leather,197.69
Brand_3971,Organic Cotton,416.59
Brand_3972,Hemp,495.17
Brand_3973,Organic Cotton,432.45
Brand_3974,Bamboo Fabric,30.2
Brand_3975,Hemp,319.04
Brand_3976,Recycled Polyester,132.72
Brand_3977,Tencel,362.03
Brand_3978,Bamboo Fabric,474.05
Brand_3979,Recycled Polyester,280.95
Brand_3980,Tencel,93.5
Brand_3981,Bamboo Fabric,124.97
Brand_3982,Hemp,22.52
Brand_3983,Organic Cotton,424.32
Brand_3984,Vegan Leather,131.63
Brand_3985,Bamboo Fabric,305.99
Brand_3986,Hemp,359.82
Brand_3987,Recycled Polyester,135.32
Brand_3988,Recycled Polyester,261.11
Brand_3989,Vegan Leather,177.92
Brand_3990,Bamboo Fabric,80.57
Brand_3991,Organic Cotton,121.86
Brand_3992,Bamboo Fabric,285.83
Brand_3993,Vegan Leather,119.04
Brand_3994,Bamboo Fabric,119.5
Brand_3995,Organic Cotton,338.55
Brand_3996,Vegan Leather,385.59
Brand_3997,Vegan Leather,261.07
Brand_3998,Tencel,297.32
Brand_3999,Organic Cotton,337.06
Brand_4000,Vegan Leather,403.47
Brand_4001,Vegan Leather,121.44
Brand_4002,Hemp,499.76
Brand_4003,Organic Cotton,106.31
Brand_4004,Bamboo Fabric,102.77
Brand_4005,Organic Cotton,213.86
Brand_4006,Tencel,481.88
Brand_4007,Tencel,124.93
Brand_4008,Recycled Polyester,185.21
Brand_4009,Recycled Polyester,139.18
Brand_4010,Hemp,365.81
Brand_4011,Bamboo Fabric,495.17
Brand_4012,Hemp,31.7
Brand_4013,Hemp,202.1
Brand_4014,Hemp,210.41
Brand_4015,Tencel,333.75
Brand_4016,Organic Cotton,243.59
Brand_4017,Organic Cotton,228.95
Brand_4018,Organic Cotton,229.71
Brand_4019,Tencel,127.81
Brand_4020,Recycled Polyester,249.95
Brand_4021,Hemp,441.31
Brand_4022,Tencel,360.75
Brand_4023,Hemp,366.44
Brand_4024,Vegan Leather,460
Brand_4025,Organic Cotton,444.74
Brand_4026,Hemp,417.6
Brand_4027,Hemp,195.89
Brand_4028,Recycled Polyester,218.3
Brand_4029,Organic Cotton,238.93
Brand_4030,Vegan Leather,340.11
Brand_4031,Organic Cotton,338.39
Brand_4032,Hemp,422.23
Brand_4033,Vegan Leather,263.09
Brand_4034,Vegan Leather,127.37
Brand_4035,Hemp,269.44
Brand_4036,Recycled Polyester,52.31
Brand_4037,Recycled Polyester,187.48
Brand_4038,Vegan Leather,225.35
Brand_4039,Organic Cotton,134.99
Brand_4040,Recycled Polyester,32.34
Brand_4041,Hemp,86.92
Brand_4042,Organic Cotton,387.99
Brand_4043,Recycled Polyester,10.86
Brand_4044,Bamboo Fabric,398.2
Brand_4045,Recycled Polyester,200.83
Brand_4046,Bamboo Fabric,365.05
Brand_4047,Hemp,196.11
Brand_4048,Vegan Leather,468.95
Brand_4049,Vegan Leather,433.24
Brand_4050,Bamboo Fabric,162.67
Brand_4051,Bamboo Fabric,493.52
Brand_4052,Recycled Polyester,441.68
Brand_4053,Hemp,480.77
Brand_4054,Bamboo Fabric,368.71
Brand_4055,Tencel,148.32
Brand_4056,Hemp,91.38
Brand_4057,Tencel,260.13
Brand_4058,Vegan Leather,462.21
Brand_4059,Vegan Leather,18.3
Brand_4060,Hemp,196.97
Brand_4061,Hemp,206
Brand_4062,Hemp,250.68
Brand_4063,Hemp,452.21
Brand_4064,Vegan Leather,12.19
Brand_4065,Hemp,387.3
Brand_4066,Bamboo Fabric,203.34
Brand_4067,Tencel,300.86
Brand_4068,Vegan Leather,176.83
Brand_4069,Hemp,294.09
Brand_4070,Recycled Polyester,131.55
Brand_4071,Bamboo Fabric,499.09
Brand_4072,Hemp,301.76
Brand_4073,Hemp,243.95
Brand_4074,Organic Cotton,101.21
Brand_4075,Organic Cotton,344.67
Brand_4076,Vegan Leather,154.46
Brand_4077,Recycled Polyester,10.56
Brand_4078,Hemp,374.13
Brand_4079,Organic Cotton,198.21
Brand_4080,Bamboo Fabric,229.71
Brand_4081,Tencel,474.25
Brand_4082,Recycled Polyester,65.83
Brand_4083,Bamboo Fabric,150.12
Brand_4084,Vegan Leather,375.08
Brand_4085,Bamboo Fabric,271.49
Brand_4086,Recycled Polyester,267.82
Brand_4087,Bamboo Fabric,423.28
Brand_4088,Vegan Leather,265.07
Brand_4089,Tencel,62.06
Brand_4090,Tencel,28.98
Brand_4091,Vegan Leather,69.52
Brand_4092,Bamboo Fabric,484.9
Brand_4093,Hemp,196.43
Brand_4094,Recycled Polyester,113.12
Brand_4095,Organic Cotton,68.22
Brand_4096,Organic Cotton,110.62
Brand_4097,Bamboo Fabric,29.14
Brand_4098,Vegan Leather,279.82
Brand_4099,Vegan Leather,394.9
Brand_4100,Bamboo Fabric,325.38
Brand_4101,Organic Cotton,362.13
Brand_4102,Tencel,246.01
Brand_4103,Recycled Polyester,174.92
Brand_4104,Vegan Leather,312.15
Brand_4105,Bamboo Fabric,390.57
Brand_4106,Hemp,159.67
Brand_4107,Bamboo Fabric,129.86
Brand_4108,Hemp,318.01
Brand_4109,Hemp,107.9
Brand_4110,Organic Cotton,295.28
Brand_4111,Tencel,261.89
Brand_4112,Tencel,412.61
Brand_4113,Hemp,144.65
Brand_4114,Vegan Leather,161.4
Brand_4115,Organic Cotton,332.91
Brand_4116,Vegan Leather,332.84
Brand_4117,Tencel,379.93
Brand_4118,Vegan Leather,176.74
Brand_4119,Bamboo Fabric,389.49
Brand_4120,Recycled Polyester,34.5
Brand_4121,Organic Cotton,434.31
Brand_4122,Tencel,81.48
Brand_4123,Recycled Polyester,232.7
Brand_4124,Bamboo Fabric,342.12
Brand_4125,Bamboo Fabric,46.11
Brand_4126,Recycled Polyester,383.76
Brand_4127,Organic Cotton,283.67
Brand_4128,Vegan Leather,274.08
Brand_4129,Organic Cotton,209.78
Brand_4130,Vegan Leather,309.61
Brand_4131,Vegan Leather,103.59
Brand_4132,Organic Cotton,378.1
Brand_4133,Bamboo Fabric,387.38
Brand_4134,Recycled Polyester,61.78
Brand_4135,Vegan Leather,268.98
Brand_4136,Hemp,403.48
Brand_4137,Recycled Polyester,322.9
Brand_4138,Organic Cotton,155.51
Brand_4139,Hemp,498.51
Brand_4140,Hemp,481.09
Brand_4141,Organic Cotton,404.12
Brand_4142,Organic Cotton,330.45
Brand_4143,Bamboo Fabric,87.57
Brand_4144,Vegan Leather,150.79
Brand_4145,Bamboo Fabric,444.59
Brand_4146,Recycled Polyester,216.98
Brand_4147,Vegan Leather,217.66
Brand_4148,Tencel,112.46
Brand_4149,Hemp,200.33
Brand_4150,Bamboo Fabric,218.53
Brand_4151,Tencel,410.79
Brand_4152,Hemp,171.71
Brand_4153,Recycled Polyester,388.11
Brand_4154,Organic Cotton,133.64
Brand_4155,Tencel,383.97
Brand_4156,Vegan Leather,82.75
Brand_4157,Hemp,169.12
Brand_4158,Bamboo Fabric,391.18
Brand_4159,Vegan Leather,348.73
Brand_4160,Tencel,17.58
Brand_4161,Tencel,82.94
Brand_4162,Organic Cotton,306.94
Brand_4163,Tencel,317.09
Brand_4164,Vegan Leather,48.22
Brand_4165,Bamboo Fabric,393.54
Brand_4166,Hemp,349.61
Brand_4167,Hemp,142.83
Brand_4168,Tencel,249.43
Brand_4169,Tencel,288.79
Brand_4170,Tencel,437.18
Brand_4171,Tencel,218.35
Brand_4172,Tencel,395.54
Brand_4173,Hemp,73.57
Brand_4174,Bamboo Fabric,495.53
Brand_4175,Organic Cotton,13.35
Brand_4176,Bamboo Fabric,154.64
Brand_4177,Tencel,278.15
Brand_4178,Organic Cotton,345.48
Brand_4179,Recycled Polyester,27.48
Brand_4180,Hemp,11
Brand_4181,Bamboo Fabric,351.59
Brand_4182,Organic Cotton,405.71
Brand_4183,Vegan Leather,261.9
Brand_4184,Recycled Polyester,36.16
Brand_4185,Recycled Polyester,282.87
Brand_4186,Tencel,199.62
Brand_4187,Recycled Polyester,308.69
Brand_4188,Organic Cotton,456.33
Brand_4189,Recycled Polyester,21.92
Brand_4190,Bamboo Fabric,252.7
Brand_4191,Bamboo Fabric,19.89
Brand_4192,Bamboo Fabric,229.52
Brand_4193,Organic Cotton,452.42
Brand_4194,Tencel,362.62
Brand_4195,Vegan Leather,447.2
Brand_4196,Hemp,317.87
Brand_4197,Bamboo Fabric,418.14
Brand_4198,Tencel,193.17
Brand_4199,Organic Cotton,466.68
Brand_4200,Recycled Polyester,370.6
Brand_4201,Tencel,458.65
Brand_4202,Vegan Leather,232.77
Brand_4203,Vegan Leather,214.24
Brand_4204,Bamboo Fabric,112.62
Brand_4205,Organic Cotton,364.57
Brand_4206,Hemp,301.33
Brand_4207,Tencel,494.81
Brand_4208,Organic Cotton,394.12
Brand_4209,Bamboo Fabric,443.37
Brand_4210,Organic Cotton,435.77
Brand_4211,Recycled Polyester,340.64
Brand_4212,Recycled Polyester,394.75
Brand_4213,Tencel,53.8
Brand_4214,Organic Cotton,438.47
Brand_4215,Vegan Leather,41.53
Brand_4216,Tencel,214.84
Brand_4217,Vegan Leather,480.1
Brand_4218,Vegan Leather,107.87
Brand_4219,Tencel,160.02
Brand_4220,Vegan Leather,216.02
Brand_4221,Organic Cotton,354.41
Brand_4222,Vegan Leather,463.92
Brand_4223,Recycled Polyester,227.18
Brand_4224,Bamboo Fabric,28.13
Brand_4225,Hemp,461.7
Brand_4226,Recycled Polyester,237.48
Brand_4227,Bamboo Fabric,74.44
Brand_4228,Vegan Leather,32.76
Brand_4229,Recycled Polyester,403.51
Brand_4230,Organic Cotton,250.62
Brand_4231,Tencel,235.37
Brand_4232,Bamboo Fabric,9.95
Brand_4233,Recycled Polyester,245.95
Brand_4234,Hemp,98.53
Brand_4235,Bamboo Fabric,464.75
Brand_4236,Tencel,479.69
Brand_4237,Bamboo Fabric,235.24
Brand_4238,Hemp,310.23
Brand_4239,Vegan Leather,278.64
Brand_4240,Bamboo Fabric,420.19
Brand_4241,Vegan Leather,76.62
Brand_4242,Recycled Polyester,390.97
Brand_4243,Vegan Leather,325.33
Brand_4244,Bamboo Fabric,281.84
Brand_4245,Vegan Leather,240.24
Brand_4246,Organic Cotton,480.08
Brand_4247,Bamboo Fabric,256.19
Brand_4248,Vegan Leather,146.04
Brand_4249,Organic Cotton,108.38
Brand_4250,Recycled Polyester,58.25
Brand_4251,Organic Cotton,139.78
Brand_4252,Hemp,197
Brand_4253,Organic Cotton,294.26
Brand_4254,Recycled Polyester,445.75
Brand_4255,Bamboo Fabric,250.31
Brand_4256,Hemp,5.75
Brand_4257,Tencel,148.46
Brand_4258,Bamboo Fabric,154.96
Brand_4259,Vegan Leather,92.41
Brand_4260,Hemp,238.38
Brand_4261,Tencel,133.14
Brand_4262,Recycled Polyester,225.18
Brand_4263,Recycled Polyester,415.29
Brand_4264,Vegan Leather,58.62
Brand_4265,Hemp,109.68
Brand_4266,Organic Cotton,264.65
Brand_4267,Recycled Polyester,347.6
Brand_4268,Bamboo Fabric,14.48
Brand_4269,Vegan Leather,92.47
Brand_4270,Vegan Leather,40.1
Brand_4271,Bamboo Fabric,365.01
Brand_4272,Recycled Polyester,417.82
Brand_4273,Recycled Polyester,108.25
Brand_4274,Vegan Leather,412.74
Brand_4275,Tencel,465.75
Brand_4276,Organic Cotton,337.98
Brand_4277,Hemp,342.77
Brand_4278,Organic Cotton,466.68
Brand_4279,Organic Cotton,230.09
Brand_4280,Bamboo Fabric,266.94
Brand_4281,Hemp,396.23
Brand_4282,Recycled Polyester,461.5
Brand_4283,Hemp,388.82
Brand_4284,Bamboo Fabric,496.51
Brand_4285,Tencel,197.66
Brand_4286,Hemp,426.7
Brand_4287,Organic Cotton,498.16
Brand_4288,Bamboo Fabric,109.04
Brand_4289,Vegan Leather,267.23
Brand_4290,Recycled Polyester,145.99
Brand_4291,Recycled Polyester,332.03
Brand_4292,Organic Cotton,415.75
Brand_4293,Tencel,371.86
Brand_4294,Recycled Polyester,265.88
Brand_4295,Vegan Leather,497.3
Brand_4296,Vegan Leather,193.21
Brand_4297,Bamboo Fabric,448.91
Brand_4298,Vegan Leather,127.6
Brand_4299,Organic Cotton,51.83
Brand_4300,Organic Cotton,232.33
Brand_4301,Organic Cotton,123.74
Brand_4302,Bamboo Fabric,150.35
Brand_4303,Organic Cotton,329.95
Brand_4304,Hemp,144.06
Brand_4305,Hemp,244.54
Brand_4306,Vegan Leather,135.57
Brand_4307,Organic Cotton,167.18
Brand_4308,Hemp,485.17
Brand_4309,Bamboo Fabric,61.32
Brand_4310,Organic Cotton,408
Brand_4311,Bamboo Fabric,334.69
Brand_4312,Bamboo Fabric,382.66
Brand_4313,Hemp,360.33
Brand_4314,Organic Cotton,246.59
Brand_4315,Organic Cotton,298.93
Brand_4316,Recycled Polyester,342.69
Brand_4317,Recycled Polyester,369.34
Brand_4318,Organic Cotton,411.66
Brand_4319,Vegan Leather,37.99
Brand_4320,Bamboo Fabric,351.91
Brand_4321,Hemp,497.26
Brand_4322,Recycled Polyester,151.48
Brand_4323,Tencel,497.28
Brand_4324,Vegan Leather,411.97
Brand_4325,Bamboo Fabric,129.82
Brand_4326,Vegan Leather,361.24
Brand_4327,Organic Cotton,150.41
Brand_4328,Recycled Polyester,415.87
Brand_4329,Bamboo Fabric,433.79
Brand_4330,Hemp,200
Brand_4331,Tencel,122.71
Brand_4332,Bamboo Fabric,397.68
Brand_4333,Tencel,142.87
Brand_4334,Vegan Leather,383.32
Brand_4335,Tencel,274.77
Brand_4336,Tencel,296.16
Brand_4337,Tencel,448.45
Brand_4338,Organic Cotton,327.41
Brand_4339,Organic Cotton,185.97
Brand_4340,Tencel,470.01
Brand_4341,Recycled Polyester,154.55
Brand_4342,Recycled Polyester,15.8
Brand_4343,Hemp,48.26
Brand_4344,Bamboo Fabric,227.8
Brand_4345,Organic Cotton,370.7
Brand_4346,Recycled Polyester,304.82
Brand_4347,Recycled Polyester,290.5
Brand_4348,Recycled Polyester,180.2
Brand_4349,Hemp,433.53
Brand_4350,Hemp,103.72
Brand_4351,Tencel,338.21
Brand_4352,Hemp,101.13
Brand_4353,Tencel,212.34
Brand_4354,Tencel,314.87
Brand_4355,Hemp,385.01
Brand_4356,Hemp,183.48
Brand_4357,Vegan Leather,70.25
Brand_4358,Hemp,74.26
Brand_4359,Vegan Leather,472.71
Brand_4360,Tencel,448.66
Brand_4361,Bamboo Fabric,177.57
Brand_4362,Bamboo Fabric,296.66
Brand_4363,Tencel,173.52
Brand_4364,Vegan Leather,485.08
Brand_4365,Tencel,222.67
Brand_4366,Organic Cotton,149.43
Brand_4367,Bamboo Fabric,414.02
Brand_4368,Tencel,448.39
Brand_4369,Tencel,211.03
Brand_4370,Vegan Leather,162.13
Brand_4371,Tencel,93.97
Brand_4372,Vegan Leather,211.13
Brand_4373,Bamboo Fabric,324.34
Brand_4374,Tencel,61.23
Brand_4375,Organic Cotton,312.27
Brand_4376,Tencel,358.71
Brand_4377,Vegan Leather,256.79
Brand_4378,Recycled Polyester,62.49
Brand_4379,Recycled Polyester,28.46
Brand_4380,Organic Cotton,444.67
Brand_4381,Organic Cotton,389.96
Brand_4382,Bamboo Fabric,312.78
Brand_4383,Vegan Leather,418
Brand_4384,Hemp,39.91
Brand_4385,Vegan Leather,81.27
Brand_4386,Organic Cotton,496.11
Brand_4387,Tencel,318.27
Brand_4388,Tencel,434.08
Brand_4389,Tencel,119.74
Brand_4390,Organic Cotton,211.09
Brand_4391,Hemp,226.86
Brand_4392,Hemp,277.65
Brand_4393,Tencel,480.49
Brand_4394,Recycled Polyester,289.5
Brand_4395,Organic Cotton,425.37
Brand_4396,Recycled Polyester,375.13
Brand_4397,Bamboo Fabric,271.04
Brand_4398,Bamboo Fabric,188.76
Brand_4399,Hemp,267.73
Brand_4400,Hemp,96.45
Brand_4401,Tencel,196.96
Brand_4402,Hemp,414.01
Brand_4403,Bamboo Fabric,39.45
Brand_4404,Vegan Leather,387.21
Brand_4405,Recycled Polyester,95.84
Brand_4406,Organic Cotton,306.83
Brand_4407,Tencel,399.8
Brand_4408,Recycled Polyester,405.29
Brand_4409,Vegan Leather,288.27
Brand_4410,Bamboo Fabric,34.8
Brand_4411,Vegan Leather,251.98
Brand_4412,Vegan Leather,51.51
Brand_4413,Bamboo Fabric,467.55
Brand_4414,Bamboo Fabric,157.83
Brand_4415,Recycled Polyester,252.9
Brand_4416,Recycled Polyester,9.78
Brand_4417,Bamboo Fabric,7.6
Brand_4418,Recycled Polyester,460.92
Brand_4419,Hemp,318.73
Brand_4420,Tencel,147.87
Brand_4421,Tencel,104.94
Brand_4422,Recycled Polyester,356.69
Brand_4423,Vegan Leather,113.27
Brand_4424,Vegan Leather,285.95
Brand_4425,Tencel,217.38
Brand_4426,Bamboo Fabric,458.64
Brand_4427,Bamboo Fabric,368.82
Brand_4428,Vegan Leather,117.77
Brand_4429,Tencel,494.16
Brand_4430,Vegan Leather,213.31
Brand_4431,Tencel,465.41
Brand_4432,Bamboo Fabric,347.5
Brand_4433,Organic Cotton,138
Brand_4434,Organic Cotton,312.04
Brand_4435,Organic Cotton,298.06
Brand_4436,Recycled Polyester,396.71
Brand_4437,Vegan Leather,451.81
Brand_4438,Recycled Polyester,401.44
Brand_4439,Hemp,153.03
Brand_4440,Vegan Leather,457.58
Brand_4441,Recycled Polyester,282.58
Brand_4442,Recycled Polyester,241.4
Brand_4443,Tencel,463.58
Brand_4444,Recycled Polyester,308.83
Brand_4445,Bamboo Fabric,319.59
Brand_4446,Vegan Leather,166.29
Brand_4447,Vegan Leather,170.63
Brand_4448,Bamboo Fabric,400.5
Brand_4449,Tencel,14.88
Brand_4450,Bamboo Fabric,297.04
Brand_4451,Recycled Polyester,277
Brand_4452,Recycled Polyester,13.97
Brand_4453,Hemp,394.54
Brand_4454,Vegan Leather,72.5
Brand_4455,Bamboo Fabric,451.61
Brand_4456,Recycled Polyester,105.79
Brand_4457,Organic Cotton,33.15
Brand_4458,Recycled Polyester,348.23
Brand_4459,Hemp,4.95
Brand_4460,Recycled Polyester,385.08
Brand_4461,Vegan Leather,145.44
Brand_4462,Recycled Polyester,464.38
Brand_4463,Hemp,107.46
Brand_4464,Vegan Leather,246.1
Brand_4465,Tencel,263.01
Brand_4466,Tencel,170.94
Brand_4467,Vegan Leather,73.58
Brand_4468,Recycled Polyester,33.9
Brand_4469,Bamboo Fabric,402.82
Brand_4470,Vegan Leather,326.33
Brand_4471,Tencel,383.42
Brand_4472,Hemp,494.19
Brand_4473,Hemp,235.83
Brand_4474,Hemp,454.61
Brand_4475,Hemp,94.21
Brand_4476,Hemp,485.43
Brand_4477,Bamboo Fabric,139.26
Brand_4478,Organic Cotton,181.29
Brand_4479,Bamboo Fabric,306.36
Brand_4480,Tencel,196.52
Brand_4481,Vegan Leather,463.58
Brand_4482,Bamboo Fabric,97.76
Brand_4483,Bamboo Fabric,406.13
Brand_4484,Organic Cotton,308.2
Brand_4485,Recycled Polyester,288.02
Brand_4486,Recycled Polyester,379.97
Brand_4487,Bamboo Fabric,144.24
Brand_4488,Bamboo Fabric,486.78
Brand_4489,Recycled Polyester,120.81
Brand_4490,Bamboo Fabric,255.02
Brand_4491,Recycled Polyester,125.92
Brand_4492,Organic Cotton,126.75
Brand_4493,Bamboo Fabric,301.73
Brand_4494,Tencel,155.96
Brand_4495,Hemp,135.67
Brand_4496,Tencel,354.94
Brand_4497,Vegan Leather,312.5
Brand_4498,Tencel,365.77
Brand_4499,Organic Cotton,159.77
Brand_4500,Hemp,82.79
Brand_4501,Bamboo Fabric,13.57
Brand_4502,Tencel,124.61
Brand_4503,Hemp,394.99
Brand_4504,Hemp,235.05
Brand_4505,Hemp,251.88
Brand_4506,Tencel,481.93
Brand_4507,Tencel,51.16
Brand_4508,Tencel,474.29
Brand_4509,Hemp,274.16
Brand_4510,Bamboo Fabric,40.05
Brand_4511,Recycled Polyester,382.61
Brand_4512,Bamboo Fabric,50.13
Brand_4513,Hemp,126.79
Brand_4514,Tencel,471.05
Brand_4515,Tencel,367.45
Brand_4516,Hemp,34.5
Brand_4517,Recycled Polyester,465.3
Brand_4518,Recycled Polyester,448.39
Brand_4519,Bamboo Fabric,153.94
Brand_4520,Tencel,460.83
Brand_4521,Recycled Polyester,58.83
Brand_4522,Tencel,222.55
Brand_4523,Bamboo Fabric,475.54
Brand_4524,Hemp,456.5
Brand_4525,Vegan Leather,288.16
Brand_4526,Hemp,100.77
Brand_4527,Organic Cotton,405.52
Brand_4528,Recycled Polyester,115.14
Brand_4529,Tencel,101.45
Brand_4530,Hemp,212.91
Brand_4531,Vegan Leather,162.41
Brand_4532,Recycled Polyester,183.01
Brand_4533,Vegan Leather,113.39
Brand_4534,Recycled Polyester,87.42
Brand_4535,Organic Cotton,221.11
Brand_4536,Vegan Leather,330.7
Brand_4537,Recycled Polyester,131.82
Brand_4538,Vegan Leather,308.81
Brand_4539,Recycled Polyester,466.39
Brand_4540,Hemp,190.82
Brand_4541,Organic Cotton,444.19
Brand_4542,Hemp,60.15
Brand_4543,Recycled Polyester,243.14
Brand_4544,Organic Cotton,160.4
Brand_4545,Bamboo Fabric,27.32
Brand_4546,Hemp,93.18
Brand_4547,Hemp,477.48
Brand_4548,Vegan Leather,361.16
Brand_4549,Bamboo Fabric,23.57
Brand_4550,Organic Cotton,380.19
Brand_4551,Organic Cotton,265.62
Brand_4552,Organic Cotton,189.91
Brand_4553,Hemp,401.69
Brand_4554,Hemp,103.97
Brand_4555,Tencel,226.65
Brand_4556,Hemp,314.64
Brand_4557,Recycled Polyester,86.53
Brand_4558,Tencel,104.64
Brand_4559,Vegan Leather,197.84
Brand_4560,Organic Cotton,233.82
Brand_4561,Organic Cotton,353.62
Brand_4562,Recycled Polyester,458.38
Brand_4563,Tencel,199.97
Brand_4564,Vegan Leather,496.63
Brand_4565,Hemp,211.17
Brand_4566,Bamboo Fabric,497.81
Brand_4567,Organic Cotton,295.23
Brand_4568,Bamboo Fabric,161.63
Brand_4569,Tencel,238.48
Brand_4570,Tencel,153.41
Brand_4571,Bamboo Fabric,467.19
Brand_4572,Vegan Leather,37.58
Brand_4573,Recycled Polyester,359.83
Brand_4574,Organic Cotton,292.42
Brand_4575,Vegan Leather,57.13
Brand_4576,Tencel,283.63
Brand_4577,Bamboo Fabric,426.47
Brand_4578,Hemp,139.6
Brand_4579,Tencel,475.98
Brand_4580,Organic Cotton,112.32
Brand_4581,Vegan Leather,373.91
Brand_4582,Recycled Polyester,343.52
Brand_4583,Bamboo Fabric,176.39
Brand_4584,Tencel,393.23
Brand_4585,Recycled Polyester,112.27
Brand_4586,Organic Cotton,471.19
